69	9.28312
70	9.68334
71	10.0787
72	10.4695
73	10.8557
74	11.2375
75	11.6151
76	11.9885
77	12.3579
78	12.7234
79	13.085
80	13.443
81	13.7973
82	14.1481
83	14.4954
84	14.8393
85	15.1799
86	15.5173
87	15.8515
88	16.1826
89	16.5106
90	16.8356
91	17.1577
92	17.4769
93	17.7932
94	18.1067
95	18.4174
96	18.7254
97	19.0307
98	19.3333
99	19.6334
100	19.9308
101	20.2256
102	20.518
103	20.8078
104	21.0951
105	21.38
106	21.6624
107	21.9424
108	22.2201
109	22.4953
110	22.7682
111	23.0387
112	23.3069
113	23.5728
114	23.8364
115	24.0978
116	24.3568
117	24.6136
118	24.8681
119	25.1204
120	25.3704
121	25.6182
122	25.8638
123	26.1072
124	26.3484
125	26.5874
126	26.8242
127	27.0588
128	27.2912
129	27.5214
130	27.7494
131	27.9753
132	28.199
133	28.4205
134	28.6399
135	28.857
136	29.072
137	29.2849
138	29.4955
139	29.704
140	29.9103
141	30.1145
142	30.3164
143	30.5162
144	30.7138
145	30.9093
146	31.1025
147	31.2936
148	31.4825
149	31.6692
150	31.8536
151	32.0359
152	32.216
153	32.3939
154	32.5696
155	32.743
156	32.9142
157	33.0832
158	33.25
159	33.4145
160	33.5768
161	33.7369
162	33.8947
163	34.0502
164	34.2034
165	34.3544
166	34.5031
167	34.6496
168	34.7937
169	34.9355
170	35.0751
171	35.2123
172	35.3472
173	35.4798
174	35.61
175	35.7379
176	35.8635
177	35.9867
178	36.1075
179	36.226
180	36.342
181	36.4557
182	36.567
183	36.6759
184	36.7824
185	36.8864
186	36.9881
187	37.0873
188	37.184
189	37.2783
190	37.3701
191	37.4595
192	37.5463
193	37.6307
194	37.7126
195	37.792
196	37.8688
197	37.9432
198	38.015
199	38.0842
200	38.1509
201	38.215
202	38.2766
203	38.3356
204	38.392
205	38.4458
206	38.4969
207	38.5455
208	38.5914
209	38.6347
210	38.6753
211	38.7133
212	38.7486
213	38.7812
214	38.8111
215	38.8384
216	38.8629
217	38.8847
218	38.9038
219	38.9201
220	38.9337
221	38.9445
222	38.9525
223	38.9578
224	38.9603
225	38.96
226	38.9568
227	38.9509
228	38.9421
229	38.9304
230	38.916
231	38.8986
232	38.8784
233	38.8553
234	38.8293
235	38.8004
236	38.7685
237	38.7338
238	38.6961
239	38.6554
240	38.6118
241	38.5653
242	38.5157
243	38.4632
244	38.4076
245	38.349
246	38.2875
247	38.2228
248	38.1552
249	38.0845
250	38.0107
251	37.9338
252	37.8538
253	37.7708
254	37.6846
255	37.5953
256	37.5029
257	37.4073
258	37.3086
259	37.2067
260	37.1016
261	36.9934
262	36.8819
263	36.7673
264	36.6494
265	36.5283
266	36.4039
267	36.2763
268	36.1454
269	36.0112
270	35.8738
271	35.733
272	35.589
273	35.4416
274	35.2909
275	35.1368
276	34.9794
277	34.8186
278	34.6544
279	34.4869
280	34.3159
281	34.1416
282	33.9638
283	33.7826
284	33.5979
285	33.4098
286	33.2182
287	33.0231
288	32.8245
289	32.6225
290	32.4169
291	32.2078
292	31.9951
293	31.7789
294	31.5592
295	31.3359
296	31.109
297	30.8785
298	30.6443
299	30.4066
300	30.1653
301	29.9203
302	29.6716
303	29.4193
304	29.1634
305	28.9037
306	28.6403
307	28.3733
308	28.1025
309	27.8279
310	27.5497
311	27.2677
312	26.9819
313	26.6923
314	26.399
315	26.1018
316	25.8008
317	25.496
318	25.1874
319	24.875
320	24.5586
321	24.2384
322	23.9143
323	23.5864
324	23.2545
325	22.9187
326	22.579
327	22.2353
328	21.8877
329	21.5361
330	21.1805
331	20.821
332	20.4575
333	20.0899
334	19.7184
335	19.3428
336	18.9631
337	18.5794
338	18.1917
339	17.7998
340	17.4039
341	17.0038
342	16.5997
343	16.1914
344	15.779
345	15.3624
346	14.9417
347	14.5168
348	14.0877
349	13.6544
350	13.2169
351	12.7752
352	12.3293
353	11.8791
354	11.4247
355	10.966
356	10.503
357	10.0357
358	9.56418
359	9.0883
360	8.60809
361	8.12355
362	7.63466
363	7.14142
364	6.6438
365	6.14179
366	5.6354
367	5.12459
368	4.60937
369	4.08972
370	3.56562
371	3.03708
372	2.50406
373	1.96657
374	1.42459
375	0.878113
376	0.327121
377	-0.228395
378	-0.788446
379	-1.35305
380	-1.9222
381	-2.49593
382	-3.07425
383	-3.65715
384	-4.24467
385	-4.8368
386	-5.43356
387	-6.03496
388	-6.64102
389	-7.25174
390	-7.86714
391	-8.48723
392	-9.11202
393	-9.74152
394	-10.3757
395	-11.0147
396	-11.6584
397	-12.3069
398	-12.9601
399	-13.6182
400	-14.281
401	-14.9486
402	-15.621
403	-16.2983
404	-16.9804
405	-17.6674
406	-18.3592
407	-19.056
408	-19.7576
409	-20.4641
410	-21.1755
411	-21.8918
412	-22.6131
413	-23.3393
414	-24.0705
415	-24.8067
416	-25.5478
417	-26.294
418	-27.0451
419	-27.8013
420	-28.5625
421	-29.3287
422	-30.1
423	-30.8764
424	-31.6578
425	-32.4444
426	-33.236
427	-34.0328
428	-34.8346
429	-35.6417
430	-36.4538
431	-37.2711
432	-38.0936
433	-38.9213
434	-39.7542
435	-40.5923
436	-41.4356
437	-42.2842
438	-43.1379
439	-43.997
440	-44.8613
441	-45.7309
442	-46.6058
443	-47.486
444	-48.3715
445	-49.2623
