69	41592.8
70	40561.4
71	39577.6
72	38638.6
73	37742.3
74	36886.3
75	36068.5
76	35287.1
77	34540.2
78	33826
79	33143.1
80	32489.8
81	31864.9
82	31266.9
83	30694.7
84	30147.1
85	29622.9
86	29121.2
87	28640.9
88	28181.2
89	27741.1
90	27319.9
91	26916.7
92	26530.9
93	26161.8
94	25808.6
95	25470.8
96	25147.8
97	24838.9
98	24543.8
99	24261.8
100	23992.5
101	23735.4
102	23490.1
103	23256.2
104	23033.3
105	22821
106	22618.9
107	22426.8
108	22244.2
109	22071
110	21906.7
111	21751.1
112	21603.9
113	21464.9
114	21333.8
115	21210.4
116	21094.5
117	20985.8
118	20884.1
119	20789.3
120	20701.1
121	20619.3
122	20543.9
123	20474.5
124	20411.1
125	20353.5
126	20301.6
127	20255.2
128	20214.1
129	20178.3
130	20147.5
131	20121.8
132	20100.9
133	20084.8
134	20073.3
135	20066.4
136	20063.9
137	20065.8
138	20071.9
139	20082.1
140	20096.5
141	20114.8
142	20137
143	20163
144	20192.8
145	20226.3
146	20263.3
147	20303.9
148	20348
149	20395.5
150	20446.3
151	20500.4
152	20557.8
153	20618.3
154	20681.9
155	20748.6
156	20818.3
157	20891
158	20966.6
159	21045
160	21126.3
161	21210.4
162	21297.2
163	21386.8
164	21478.9
165	21573.7
166	21671.1
167	21771.1
168	21873.5
169	21978.5
170	22085.9
171	22195.7
172	22307.9
173	22422.5
174	22539.3
175	22658.5
176	22780
177	22903.7
178	23029.6
179	23157.7
180	23288
181	23420.4
182	23555
183	23691.6
184	23830.4
185	23971.2
186	24114
187	24258.8
188	24405.6
189	24554.4
190	24705.2
191	24857.9
192	25012.5
193	25169.1
194	25327.5
195	25487.7
196	25649.9
197	25813.9
198	25979.7
199	26147.3
200	26316.7
201	26487.9
202	26660.8
203	26835.5
204	27012
205	27190.1
206	27370
207	27551.6
208	27734.9
209	27919.8
210	28106.5
211	28294.7
212	28484.7
213	28676.2
214	28869.4
215	29064.2
216	29260.6
217	29458.6
218	29658.2
219	29859.4
220	30062.1
221	30266.4
222	30472.3
223	30679.7
224	30888.6
225	31099
226	31311
227	31524.5
228	31739.5
229	31955.9
230	32173.9
231	32393.4
232	32614.3
233	32836.7
234	33060.5
235	33285.8
236	33512.6
237	33740.8
238	33970.4
239	34201.5
240	34434
241	34667.9
242	34903.2
243	35140
244	35378.1
245	35617.7
246	35858.6
247	36100.9
248	36344.6
249	36589.7
250	36836.1
251	37084
252	37333.2
253	37583.7
254	37835.6
255	38088.9
256	38343.5
257	38599.4
258	38856.7
259	39115.3
260	39375.3
261	39636.5
262	39899.1
263	40163.1
264	40428.3
265	40694.8
266	40962.7
267	41231.9
268	41502.3
269	41774.1
270	42047.2
271	42321.5
272	42597.2
273	42874.1
274	43152.4
275	43431.9
276	43712.6
277	43994.7
278	44278
279	44562.6
280	44848.5
281	45135.6
282	45424
283	45713.7
284	46004.6
285	46296.8
286	46590.2
287	46884.9
288	47180.8
289	47477.9
290	47776.3
291	48076
292	48376.9
293	48679
294	48982.4
295	49287
296	49592.8
297	49899.8
298	50208.1
299	50517.6
300	50828.3
301	51140.3
302	51453.5
303	51767.9
304	52083.5
305	52400.3
306	52718.3
307	53037.5
308	53358
309	53679.6
310	54002.5
311	54326.6
312	54651.8
313	54978.3
314	55306
315	55634.8
316	55964.9
317	56296.2
318	56628.6
319	56962.3
320	57297.1
321	57633.1
322	57970.4
323	58308.8
324	58648.3
325	58989.1
326	59331.1
327	59674.2
328	60018.5
329	60364
330	60710.7
331	61058.6
332	61407.6
333	61757.8
334	62109.2
335	62461.8
336	62815.5
337	63170.4
338	63526.5
339	63883.7
340	64242.1
341	64601.7
342	64962.4
343	65324.3
344	65687.4
345	66051.6
346	66417
347	66783.6
348	67151.3
349	67520.2
350	67890.2
351	68261.4
352	68633.8
353	69007.3
354	69381.9
355	69757.8
356	70134.7
357	70512.9
358	70892.1
359	71272.6
360	71654.1
361	72036.9
362	72420.8
363	72805.8
364	73192
365	73579.3
366	73967.7
367	74357.4
368	74748.1
369	75140
370	75533.1
371	75927.3
372	76322.6
373	76719.1
374	77116.7
375	77515.4
376	77915.3
377	78316.4
378	78718.6
379	79121.9
380	79526.3
381	79931.9
382	80338.6
383	80746.5
384	81155.5
385	81565.6
386	81976.9
387	82389.3
388	82802.8
389	83217.5
390	83633.3
391	84050.2
392	84468.3
393	84887.5
394	85307.8
395	85729.2
396	86151.8
397	86575.5
398	87000.4
399	87426.3
400	87853.4
401	88281.6
402	88711
403	89141.5
404	89573.1
405	90005.8
406	90439.6
407	90874.6
408	91310.7
409	91747.9
410	92186.3
411	92625.8
412	93066.4
413	93508.1
414	93950.9
415	94394.9
416	94840
417	95286.2
418	95733.5
419	96181.9
420	96631.5
421	97082.2
422	97534
423	97986.9
424	98440.9
425	98896.1
426	99352.3
427	99809.7
428	100268
429	100728
430	101189
431	101650
432	102113
433	102578
434	103043
435	103509
436	103976
437	104445
438	104915
439	105385
440	105857
441	106330
442	106805
443	107280
444	107756
445	108234
446	108712
447	109192
448	109673
449	110154
450	110637
451	111122
452	111607
453	112093
454	112581
455	113069
456	113559
457	114050
458	114542
459	115035
460	115529
461	116024
462	116520
463	117018
464	117516
465	118016
466	118517
467	119018
468	119521
469	120026
470	120531
471	121037
472	121544
473	122053
474	122563
475	123073
476	123585
477	124098
478	124612
479	125127
480	125643
481	126161
482	126679
483	127199
484	127719
485	128241
486	128764
487	129288
488	129813
489	130339
490	130867
491	131395
492	131924
493	132455
494	132987
495	133520
496	134053
497	134588
498	135125
499	135662
500	136200
501	136739
502	137280
503	137822
504	138364
505	138908
506	139453
507	139999
508	140546
509	141094
510	141644
511	142194
512	142746
513	143298
514	143852
515	144407
516	144963
517	145520
518	146078
519	146637
520	147197
521	147759
522	148321
523	148885
524	149450
525	150015
526	150582
527	151150
528	151719
529	152290
530	152861
531	153433
532	154007
533	154581
534	155157
535	155734
536	156312
537	156891
538	157471
539	158052
540	158634
541	159217
542	159802
543	160388
544	160974
545	161562
546	162151
547	162741
548	163332
549	163924
550	164517
551	165111
552	165707
553	166303
554	166901
555	167500
556	168099
557	168700
558	169302
559	169905
560	170510
561	171115
562	171721
563	172329
564	172937
565	173547
566	174158
567	174770
568	175383
569	175997
570	176612
571	177228
572	177845
573	178464
574	179083
575	179704
576	180325
577	180948
578	181572
579	182197
580	182823
581	183450
582	184079
583	184708
584	185338
585	185970
586	186603
587	187236
588	187871
589	188507
590	189144
591	189782
592	190421
593	191062
594	191703
595	192345
596	192989
597	193634
598	194279
599	194926
600	195574
601	196223
602	196873
603	197524
604	198177
605	198830
606	199485
607	200140
608	200797
609	201455
610	202114
611	202773
612	203434
613	204097
614	204760
615	205424
616	206090
617	206756
618	207424
619	208092
620	208762
621	209433
622	210105
623	210778
624	211452
625	212127
626	212804
627	213481
628	214159
629	214839
630	215520
631	216201
632	216884
633	217568
634	218253
635	218939
636	219627
637	220315
638	221004
639	221695
640	222386
641	223079
642	223773
643	224468
644	225164
645	225861
646	226559
647	227258
648	227958
649	228660
650	229362
651	230066
652	230770
653	231476
654	232183
655	232891
656	233600
657	234310
658	235021
659	235733
660	236447
661	237161
662	237877
663	238594
664	239311
665	240030
666	240750
667	241471
668	242193
669	242916
670	243641
671	244366
672	245092
673	245820
674	246548
675	247278
676	248009
677	248741
678	249474
679	250208
680	250943
681	251679
682	252417
683	253155
684	253895
685	254635
686	255377
687	256120
688	256864
689	257609
690	258355
691	259102
692	259850
693	260599
694	261350
695	262101
696	262854
697	263607
698	264362
699	265118
700	265875
701	266633
702	267392
703	268152
704	268914
705	269676
706	270439
707	271204
708	271970
709	272736
710	273504
711	274273
712	275043
713	275814
714	276586
715	277360
716	278134
717	278909
718	279686
719	280463
720	281242
721	282022
722	282803
723	283585
724	284368
725	285152
726	285937
727	286723
728	287511
729	288299
730	289089
731	289880
732	290671
733	291464
734	292258
735	293053
736	293849
737	294646
738	295445
739	296244
740	297044
741	297846
742	298649
743	299452
744	300257
745	301063
746	301870
747	302678
748	303487
749	304297
750	305109
