45	1.35497e+006	5.85e+006
46	1.3329e+006	5.98e+006
47	1.31225e+006	6.11e+006
48	1.29296e+006	6.24e+006
49	1.27497e+006	6.37e+006
50	1.25822e+006	6.5e+006
51	1.24265e+006	6.63e+006
52	1.22823e+006	6.76e+006
53	1.2149e+006	6.89e+006
54	1.20262e+006	7.02e+006
55	1.19137e+006	7.15e+006
56	1.1811e+006	7.28e+006
57	1.17179e+006	7.41e+006
58	1.1634e+006	7.54e+006
59	1.15592e+006	7.67e+006
60	1.14931e+006	7.8e+006
61	1.14356e+006	7.93e+006
62	1.13864e+006	8.06e+006
63	1.13454e+006	8.19e+006
64	1.13123e+006	8.32e+006
65	1.12872e+006	8.45e+006
66	1.12696e+006	8.58e+006
67	1.12597e+006	8.71e+006
68	1.12572e+006	8.84e+006
69	1.1262e+006	8.97e+006
70	1.1274e+006	9.1e+006
71	1.12931e+006	9.23e+006
72	1.13193e+006	9.36e+006
73	1.13525e+006	9.49e+006
74	1.13925e+006	9.62e+006
75	1.14394e+006	9.75e+006
76	1.1493e+006	9.88e+006
77	1.15534e+006	1.001e+007
78	1.16204e+006	1.014e+007
79	1.16941e+006	1.027e+007
80	1.17744e+006	1.04e+007
81	1.18612e+006	1.053e+007
82	1.19545e+006	1.066e+007
83	1.20544e+006	1.079e+007
84	1.21608e+006	1.092e+007
85	1.22736e+006	1.105e+007
86	1.23929e+006	1.118e+007
87	1.25187e+006	1.131e+007
88	1.26509e+006	1.144e+007
89	1.27896e+006	1.157e+007
90	1.29346e+006	1.17e+007
91	1.30862e+006	1.183e+007
92	1.32441e+006	1.196e+007
93	1.34085e+006	1.209e+007
94	1.35794e+006	1.222e+007
95	1.37567e+006	1.235e+007
96	1.39405e+006	1.248e+007
97	1.41308e+006	1.261e+007
98	1.43276e+006	1.274e+007
99	1.45309e+006	1.287e+007
100	1.47407e+006	1.3e+007
101	1.49571e+006	1.313e+007
102	1.51801e+006	1.326e+007
103	1.54096e+006	1.339e+007
104	1.56458e+006	1.352e+007
105	1.58886e+006	1.365e+007
106	1.61381e+006	1.378e+007
107	1.63943e+006	1.391e+007
108	1.66572e+006	1.404e+007
109	1.69269e+006	1.417e+007
110	1.72033e+006	1.43e+007
111	1.74865e+006	1.443e+007
112	1.77766e+006	1.456e+007
113	1.80736e+006	1.469e+007
114	1.83774e+006	1.482e+007
115	1.86882e+006	1.495e+007
116	1.9006e+006	1.508e+007
117	1.93308e+006	1.521e+007
118	1.96626e+006	1.534e+007
119	2.00015e+006	1.547e+007
120	2.03475e+006	1.56e+007
121	2.07007e+006	1.573e+007
122	2.1061e+006	1.586e+007
123	2.14286e+006	1.599e+007
124	2.18035e+006	1.612e+007
125	2.21856e+006	1.625e+007
126	2.25751e+006	1.638e+007
127	2.2972e+006	1.651e+007
128	2.33763e+006	1.664e+007
129	2.37881e+006	1.677e+007
130	2.42074e+006	1.69e+007
131	2.46343e+006	1.703e+007
132	2.50687e+006	1.716e+007
133	2.55108e+006	1.729e+007
134	2.59605e+006	1.742e+007
135	2.6418e+006	1.755e+007
136	2.68833e+006	1.768e+007
137	2.73563e+006	1.781e+007
138	2.78372e+006	1.794e+007
139	2.8326e+006	1.807e+007
140	2.88228e+006	1.82e+007
141	2.93275e+006	1.833e+007
142	2.98403e+006	1.846e+007
143	3.03611e+006	1.859e+007
144	3.08901e+006	1.872e+007
145	3.14273e+006	1.885e+007
146	3.19726e+006	1.898e+007
147	3.25263e+006	1.911e+007
148	3.30882e+006	1.924e+007
149	3.36585e+006	1.937e+007
150	3.42372e+006	1.95e+007
151	3.48243e+006	1.963e+007
152	3.542e+006	1.976e+007
153	3.60242e+006	1.989e+007
154	3.6637e+006	2.002e+007
155	3.72584e+006	2.015e+007
156	3.78885e+006	2.028e+007
157	3.85274e+006	2.041e+007
158	3.9175e+006	2.054e+007
159	3.98315e+006	2.067e+007
160	4.04969e+006	2.08e+007
161	4.11712e+006	2.093e+007
162	4.18544e+006	2.106e+007
163	4.25467e+006	2.119e+007
164	4.32481e+006	2.132e+007
165	4.39586e+006	2.145e+007
166	4.46783e+006	2.158e+007
167	4.54072e+006	2.171e+007
168	4.61454e+006	2.184e+007
169	4.68929e+006	2.197e+007
170	4.76498e+006	2.21e+007
171	4.84162e+006	2.223e+007
172	4.9192e+006	2.236e+007
173	4.99773e+006	2.249e+007
174	5.07722e+006	2.262e+007
175	5.15767e+006	2.275e+007
176	5.23909e+006	2.288e+007
177	5.32149e+006	2.301e+007
178	5.40486e+006	2.314e+007
179	5.48921e+006	2.327e+007
180	5.57456e+006	2.34e+007
181	5.66089e+006	2.353e+007
182	5.74822e+006	2.366e+007
183	5.83656e+006	2.379e+007
184	5.92591e+006	2.392e+007
185	6.01626e+006	2.405e+007
186	6.10764e+006	2.418e+007
187	6.20004e+006	2.431e+007
188	6.29347e+006	2.444e+007
189	6.38793e+006	2.457e+007
190	6.48344e+006	2.47e+007
191	6.57998e+006	2.483e+007
192	6.67758e+006	2.496e+007
193	6.77623e+006	2.509e+007
194	6.87594e+006	2.522e+007
195	6.97671e+006	2.535e+007
196	7.07856e+006	2.548e+007
197	7.18148e+006	2.561e+007
198	7.28548e+006	2.574e+007
199	7.39056e+006	2.587e+007
200	7.49674e+006	2.6e+007
201	7.60401e+006	2.613e+007
202	7.71238e+006	2.626e+007
203	7.82186e+006	2.639e+007
204	7.93245e+006	2.652e+007
205	8.04416e+006	2.665e+007
206	8.15699e+006	2.678e+007
207	8.27095e+006	2.691e+007
208	8.38604e+006	2.704e+007
209	8.50226e+006	2.717e+007
210	8.61963e+006	2.73e+007
211	8.73815e+006	2.743e+007
212	8.85782e+006	2.756e+007
213	8.97865e+006	2.769e+007
214	9.10064e+006	2.782e+007
215	9.2238e+006	2.795e+007
216	9.34814e+006	2.808e+007
217	9.47365e+006	2.821e+007
218	9.60035e+006	2.834e+007
219	9.72824e+006	2.847e+007
220	9.85733e+006	2.86e+007
221	9.98762e+006	2.873e+007
222	1.01191e+007	2.886e+007
223	1.02518e+007	2.899e+007
224	1.03857e+007	2.912e+007
225	1.05209e+007	2.925e+007
226	1.06572e+007	2.938e+007
227	1.07948e+007	2.951e+007
228	1.09337e+007	2.964e+007
229	1.10737e+007	2.977e+007
230	1.12151e+007	2.99e+007
231	1.13577e+007	3.003e+007
232	1.15015e+007	3.016e+007
233	1.16466e+007	3.029e+007
234	1.1793e+007	3.042e+007
235	1.19406e+007	3.055e+007
236	1.20895e+007	3.068e+007
237	1.22397e+007	3.081e+007
238	1.23912e+007	3.094e+007
239	1.2544e+007	3.107e+007
240	1.26981e+007	3.12e+007
241	1.28535e+007	3.133e+007
242	1.30103e+007	3.146e+007
243	1.31683e+007	3.159e+007
244	1.33276e+007	3.172e+007
245	1.34883e+007	3.185e+007
246	1.36503e+007	3.198e+007
247	1.38137e+007	3.211e+007
248	1.39784e+007	3.224e+007
249	1.41444e+007	3.237e+007
250	1.43118e+007	3.25e+007
251	1.44806e+007	3.263e+007
252	1.46507e+007	3.276e+007
253	1.48222e+007	3.289e+007
254	1.49951e+007	3.302e+007
255	1.51693e+007	3.315e+007
256	1.53449e+007	3.328e+007
257	1.5522e+007	3.341e+007
258	1.57004e+007	3.354e+007
259	1.58802e+007	3.367e+007
260	1.60614e+007	3.38e+007
261	1.62441e+007	3.393e+007
262	1.64281e+007	3.406e+007
263	1.66136e+007	3.419e+007
264	1.68005e+007	3.432e+007
265	1.69889e+007	3.445e+007
266	1.71787e+007	3.458e+007
267	1.73699e+007	3.471e+007
268	1.75626e+007	3.484e+007
269	1.77567e+007	3.497e+007
270	1.79523e+007	3.51e+007
271	1.81494e+007	3.523e+007
272	1.83479e+007	3.536e+007
273	1.85479e+007	3.549e+007
274	1.87494e+007	3.562e+007
275	1.89524e+007	3.575e+007
276	1.91568e+007	3.588e+007
277	1.93628e+007	3.601e+007
278	1.95703e+007	3.614e+007
279	1.97793e+007	3.627e+007
280	1.99898e+007	3.64e+007
281	2.02018e+007	3.653e+007
282	2.04153e+007	3.666e+007
283	2.06304e+007	3.679e+007
284	2.0847e+007	3.692e+007
285	2.10651e+007	3.705e+007
286	2.12848e+007	3.718e+007
287	2.15061e+007	3.731e+007
288	2.17289e+007	3.744e+007
289	2.19532e+007	3.757e+007
290	2.21792e+007	3.77e+007
291	2.24067e+007	3.783e+007
292	2.26357e+007	3.796e+007
293	2.28664e+007	3.809e+007
294	2.30987e+007	3.822e+007
295	2.33325e+007	3.835e+007
296	2.3568e+007	3.848e+007
297	2.3805e+007	3.861e+007
